Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_label,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_label,RandomForest_prediction,RandomForest_probability,RandomForest_label
microsoft/phi-4,Summarize the following text: ,XSum,"assistantA group of men, reportedly armed with guns, broke into a property on Oakfield","A man has been assaulted while a woman and four children escaped injury during a raid of a house in Carrickfergus, County Antrim, by an armed gang.","{'Min_10.0% Prob': 7.3671875, 'Min_20.0% Prob': 6.283203125, 'Min_30.0% Prob': 5.373828125, 'Min_40.0% Prob': 4.915564903846154, 'Min_50.0% Prob': 4.387752757352941}",0.4269866049289703,"{'rouge1': Score(precision=0.1111111111111111, recall=0.21428571428571427, fmeasure=0.14634146341463417), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07407407407407407, recall=0.14285714285714285, fmeasure=0.0975609756097561)}",112,1,0.7068624431237943,Likely Contaminated,1,0.563619806165978,Likely Contaminated,1,0.6613159877496178,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantBaroness Manningham-Buller, former head of MI5, testified before","The invasion of Iraq ""substantially"" increased the terrorist threat to the UK, the former head of MI5 has said.","{'Min_10.0% Prob': 10.171875, 'Min_20.0% Prob': 6.691015625, 'Min_30.0% Prob': 5.412388392857143, 'Min_40.0% Prob': 4.29248046875, 'Min_50.0% Prob': 3.7193603515625}",0.3921775817871094,"{'rouge1': Score(precision=0.21052631578947367, recall=0.4444444444444444, fmeasure=0.2857142857142857), 'rouge2': Score(precision=0.16666666666666666, recall=0.375, fmeasure=0.23076923076923078), 'rougeL': Score(precision=0.21052631578947367, recall=0.4444444444444444, fmeasure=0.2857142857142857)}",78,0,0.38938287959968526,Not Contaminated,0,0.20717758758440938,Not Contaminated,0,0.33666313874034465,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe European Union is proposing to distribute 120,000 additional asylum seekers among its member","European Commission President Jean-Claude Juncker has announced plans that he says will offer a ""swift, determined and comprehensive"" response to Europe's migrant crisis.","{'Min_10.0% Prob': 7.015625, 'Min_20.0% Prob': 6.184244791666667, 'Min_30.0% Prob': 5.134331597222222, 'Min_40.0% Prob': 4.454915364583333, 'Min_50.0% Prob': 3.9329427083333335}",0.3748378753662109,"{'rouge1': Score(precision=0.08, recall=0.13333333333333333, fmeasure=0.1), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.13333333333333333, fmeasure=0.1)}",129,1,0.8281881056585301,Likely Contaminated,1,0.5039278944818268,Likely Contaminated,1,0.7938629756180063,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantPatrick Maloney, 43, died from multiple crushing injuries after being struck by a",A 21-year-old man has been arrested on suspicion of murdering a man at a travellers' site in Bedfordshire.,"{'Min_10.0% Prob': 8.03125, 'Min_20.0% Prob': 6.578125, 'Min_30.0% Prob': 5.981770833333333, 'Min_40.0% Prob': 5.079644097222222, 'Min_50.0% Prob': 4.576349431818182}",0.0825307220220565,"{'rouge1': Score(precision=0.05, recall=0.07692307692307693, fmeasure=0.060606060606060615), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05, recall=0.07692307692307693, fmeasure=0.060606060606060615)}",81,1,0.5659946847388826,Likely Contaminated,0,0.4928322572799433,Not Contaminated,1,0.5323840742590744,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text highlights a humorous trend of animals accompanying their owners to polling stations during elections,",As voters head to the polling stations for the EU referendum so have some dogs - although cats and even a political polecat have been keen to get in on the act.,"{'Min_10.0% Prob': 11.239583333333334, 'Min_20.0% Prob': 10.438151041666666, 'Min_30.0% Prob': 8.987413194444445, 'Min_40.0% Prob': 7.502403846153846, 'Min_50.0% Prob': 6.7254638671875}",0.5899122953414917,"{'rouge1': Score(precision=0.12903225806451613, recall=0.25, fmeasure=0.1702127659574468), 'rouge2': Score(precision=0.03333333333333333, recall=0.06666666666666667, fmeasure=0.04444444444444444), 'rougeL': Score(precision=0.0967741935483871, recall=0.1875, fmeasure=0.12765957446808507)}",118,1,0.7550260101364639,Likely Contaminated,1,0.6804105069085284,Likely Contaminated,1,0.7003815645139178,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantStaff at a hospital managed by the Northumberland, Tyne and Wear NHS Foundation Trust","A pizza company labelled a hospital a ""looney bin"", leaving mental health workers ""horrified and distressed"".","{'Min_10.0% Prob': 15.3046875, 'Min_20.0% Prob': 12.4970703125, 'Min_30.0% Prob': 10.561197916666666, 'Min_40.0% Prob': 9.23876953125, 'Min_50.0% Prob': 7.742009943181818}",0.2431991547346115,"{'rouge1': Score(precision=0.1875, recall=0.21428571428571427, fmeasure=0.19999999999999998), 'rouge2': Score(precision=0.06666666666666667, recall=0.07692307692307693, fmeasure=0.07142857142857144), 'rougeL': Score(precision=0.1875, recall=0.21428571428571427, fmeasure=0.19999999999999998)}",81,1,0.6538966027090648,Likely Contaminated,1,0.7326861795786584,Likely Contaminated,1,0.6978386344048108,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe text discusses the National Union of Students' (NUS) campaign against Members of,"The National Union of Students has launched a ""payback time"" campaign against MPs who broke their 2010 election promise over tuition fees, including leading Liberal Democrats.","{'Min_10.0% Prob': 6.95703125, 'Min_20.0% Prob': 6.552083333333333, 'Min_30.0% Prob': 5.951388888888889, 'Min_40.0% Prob': 5.34423828125, 'Min_50.0% Prob': 4.66162109375}",0.4680608510971069,"{'rouge1': Score(precision=0.2692307692307692, recall=0.5384615384615384, fmeasure=0.3589743589743589), 'rouge2': Score(precision=0.2, recall=0.4166666666666667, fmeasure=0.2702702702702703), 'rougeL': Score(precision=0.2692307692307692, recall=0.5384615384615384, fmeasure=0.3589743589743589)}",136,0,0.4571476352959911,Not Contaminated,0,0.2627383726426112,Not Contaminated,0,0.31233501588281,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantFIFA is in the process of electing a new president, with incumbent Sepp","David Cameron has said Fifa president Sepp Blatter must resign, adding ""the sooner that happens the better"".","{'Min_10.0% Prob': 10.26953125, 'Min_20.0% Prob': 7.732421875, 'Min_30.0% Prob': 6.651041666666667, 'Min_40.0% Prob': 5.728759765625, 'Min_50.0% Prob': 4.8205788352272725}",0.3139468431472778,"{'rouge1': Score(precision=0.17647058823529413, recall=0.23076923076923078, fmeasure=0.20000000000000004), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.15384615384615385, fmeasure=0.13333333333333333)}",80,1,0.5408196344098134,Likely Contaminated,1,0.6427662665219624,Likely Contaminated,1,0.6997095621748238,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantRod Temperton, a renowned songwriter known for his work with Michael Jackson and the band","Rod Temperton, the British songwriter best known for Michael Jackson's Thriller and Rock With You, has died.","{'Min_10.0% Prob': 11.9375, 'Min_20.0% Prob': 7.8388671875, 'Min_30.0% Prob': 6.284830729166667, 'Min_40.0% Prob': 5.332763671875, 'Min_50.0% Prob': 4.357865767045454}",0.6971264481544495,"{'rouge1': Score(precision=0.5, recall=0.6, fmeasure=0.5454545454545454), 'rouge2': Score(precision=0.11764705882352941, recall=0.14285714285714285, fmeasure=0.12903225806451615), 'rougeL': Score(precision=0.3888888888888889, recall=0.4666666666666667, fmeasure=0.42424242424242425)}",67,0,0.14767131649789966,Not Contaminated,1,0.6881804869917417,Likely Contaminated,0,0.34279880440620425,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantDene Magna School in Mitcheldean, Gloucestershire, is experiencing",A school has been forced to close until Monday after more than 145 pupils and staff came down with a sickness bug.,"{'Min_10.0% Prob': 9.0234375, 'Min_20.0% Prob': 7.646484375, 'Min_30.0% Prob': 6.571940104166667, 'Min_40.0% Prob': 5.474392361111111, 'Min_50.0% Prob': 4.849254261363637}",0.3450518250465393,"{'rouge1': Score(precision=0.045454545454545456, recall=0.125, fmeasure=0.06666666666666667), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.045454545454545456, recall=0.125, fmeasure=0.06666666666666667)}",89,1,0.5068758884395297,Likely Contaminated,1,0.5346156289944354,Likely Contaminated,1,0.5998880180277237,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe Joseph Rowntree Foundation reported a 22,000 increase in the number of","Low pay and scarce hours are pushing working families and young people into poverty in Wales, a new report claims.","{'Min_10.0% Prob': 7.599609375, 'Min_20.0% Prob': 6.3876953125, 'Min_30.0% Prob': 5.6064453125, 'Min_40.0% Prob': 5.097412109375, 'Min_50.0% Prob': 4.7404296875}",0.1206448525190353,"{'rouge1': Score(precision=0.15, recall=0.23076923076923078, fmeasure=0.18181818181818185), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05, recall=0.07692307692307693, fmeasure=0.060606060606060615)}",88,1,0.634466892923774,Likely Contaminated,1,0.5797581688804011,Likely Contaminated,0,0.4881659084379672,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantPresident Thein Sein of Myanmar announced a peace agreement aimed at ending decades of conflict,"Myanmar has signed a ceasefire deal with eight armed rebel groups, in the hope of ending decades of conflict.","{'Min_10.0% Prob': 5.603515625, 'Min_20.0% Prob': 5.0830078125, 'Min_30.0% Prob': 4.681315104166667, 'Min_40.0% Prob': 4.205810546875, 'Min_50.0% Prob': 3.7849609375}",0.596497118473053,"{'rouge1': Score(precision=0.3684210526315789, recall=0.4666666666666667, fmeasure=0.4117647058823529), 'rouge2': Score(precision=0.16666666666666666, recall=0.21428571428571427, fmeasure=0.1875), 'rougeL': Score(precision=0.3157894736842105, recall=0.4, fmeasure=0.35294117647058826)}",67,0,0.2728708530159193,Not Contaminated,0,0.4209372604695755,Not Contaminated,0,0.42917983867983867,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantA magnitude 7.2 earthquake struck Vanuatu at 08:23 GMT,A 6.9 magnitude earthquake has struck off the Pacific island nation of Vanuatu.,"{'Min_10.0% Prob': 4.94140625, 'Min_20.0% Prob': 4.5078125, 'Min_30.0% Prob': 4.091015625, 'Min_40.0% Prob': 3.6635044642857144, 'Min_50.0% Prob': 3.294921875}",0.8409059047698975,"{'rouge1': Score(precision=0.2857142857142857, recall=0.36363636363636365, fmeasure=0.32), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2857142857142857, recall=0.36363636363636365, fmeasure=0.32)}",53,0,0.09538704035989441,Not Contaminated,1,0.6745042201505822,Likely Contaminated,0,0.31336421859873875,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantA pipeline explosion in San Martin Texmelucan, Puebla state, Mexico","At least 28 people have been killed and many others injured in an oil pipeline explosion in central Mexico, officials say.","{'Min_10.0% Prob': 6.33984375, 'Min_20.0% Prob': 4.99755859375, 'Min_30.0% Prob': 4.269205729166667, 'Min_40.0% Prob': 3.5189887152777777, 'Min_50.0% Prob': 3.154563210227273}",0.5627076625823975,"{'rouge1': Score(precision=0.19047619047619047, recall=0.4, fmeasure=0.25806451612903225), 'rouge2': Score(precision=0.1, recall=0.2222222222222222, fmeasure=0.13793103448275865), 'rougeL': Score(precision=0.19047619047619047, recall=0.4, fmeasure=0.25806451612903225)}",91,0,0.29178872464066996,Not Contaminated,0,0.3104437614005593,Not Contaminated,0,0.41189133089133084,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe approval process for a $16 billion mine, rail, and port project in Queensland",This week a giant coal mine that could produce millions of tonnes of coal for export to India was scuttled by two Australian reptiles.,"{'Min_10.0% Prob': 10.7109375, 'Min_20.0% Prob': 8.77578125, 'Min_30.0% Prob': 7.44189453125, 'Min_40.0% Prob': 6.870703125, 'Min_50.0% Prob': 6.046875}",0.3638302385807037,"{'rouge1': Score(precision=0.125, recall=0.21428571428571427, fmeasure=0.15789473684210525), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.14285714285714285, fmeasure=0.10526315789473685)}",99,1,0.5789201370603521,Likely Contaminated,1,0.6840430155390665,Likely Contaminated,1,0.5864876687859367,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text discusses the experiences of cast members from the reality TV show ""Geordie","Geordie Shore has unveiled two new characters, Nathan Henry and Chloe Etherington.","{'Min_10.0% Prob': 11.171875, 'Min_20.0% Prob': 9.419270833333334, 'Min_30.0% Prob': 8.775390625, 'Min_40.0% Prob': 7.662760416666667, 'Min_50.0% Prob': 6.85693359375}",0.4570456147193908,"{'rouge1': Score(precision=0.08333333333333333, recall=0.07142857142857142, fmeasure=0.07692307692307691), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.07142857142857142, fmeasure=0.07692307692307691)}",74,1,0.7552129342951622,Likely Contaminated,1,0.7046122336921413,Likely Contaminated,1,0.6376183310153898,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text recounts the tragic story of Alexander Litvinenko, a former FSB officer",For three weeks Alexander Litvinenko desperately tried to fight off the radiation that was destroying his body from within.,"{'Min_10.0% Prob': 10.453125, 'Min_20.0% Prob': 9.380859375, 'Min_30.0% Prob': 7.592447916666667, 'Min_40.0% Prob': 6.560546875, 'Min_50.0% Prob': 5.7626953125}",0.6140780448913574,"{'rouge1': Score(precision=0.15789473684210525, recall=0.23076923076923078, fmeasure=0.18749999999999997), 'rouge2': Score(precision=0.05555555555555555, recall=0.08333333333333333, fmeasure=0.06666666666666667), 'rougeL': Score(precision=0.10526315789473684, recall=0.15384615384615385, fmeasure=0.125)}",96,0,0.323133644378952,Not Contaminated,1,0.5941645017418207,Likely Contaminated,0,0.3100308200786142,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantThe text provides an overview of several key figures who were dismissed or resigned from positions in,Anthony Scaramucci is out.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 8.53125, 'Min_30.0% Prob': 8.53125, 'Min_40.0% Prob': 7.29296875, 'Min_50.0% Prob': 5.95703125}",0.1737079173326492,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",95,1,0.7725029613122216,Likely Contaminated,1,0.6014301540236608,Likely Contaminated,1,0.6765232328945564,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantJames Taylor, who retired from professional cricket in 2016 due to a heart condition","Former England batsman James Taylor has joined Northamptonshire as a coaching consultant, while David Sales has taken a part-time coaching role.","{'Min_10.0% Prob': 5.30859375, 'Min_20.0% Prob': 4.9375, 'Min_30.0% Prob': 4.626116071428571, 'Min_40.0% Prob': 4.3107421875, 'Min_50.0% Prob': 3.877704326923077}",0.4951004981994629,"{'rouge1': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111)}",97,0,0.4889054682130513,Not Contaminated,1,0.5149279421246844,Likely Contaminated,1,0.6272006034900773,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,"assistantThe text discusses the controversial new qualifying format at the Australian Grand Prix, which led to",Lewis Hamilton took pole position for the season-opening Australian Grand Prix as the new elimination qualifying format came in for heavy criticism.,"{'Min_10.0% Prob': 9.123046875, 'Min_20.0% Prob': 7.423828125, 'Min_30.0% Prob': 6.331380208333333, 'Min_40.0% Prob': 5.173828125, 'Min_50.0% Prob': 4.583806818181818}",0.5534980297088623,"{'rouge1': Score(precision=0.34782608695652173, recall=0.5, fmeasure=0.41025641025641024), 'rouge2': Score(precision=0.13636363636363635, recall=0.2, fmeasure=0.16216216216216214), 'rougeL': Score(precision=0.17391304347826086, recall=0.25, fmeasure=0.20512820512820512)}",107,1,0.6228165759551227,Likely Contaminated,0,0.48873478736220594,Not Contaminated,0,0.46684858766643683,Not Contaminated
microsoft/phi-4,Summarize the following text: ,XSum,assistantAn unnamed man was arrested at Turin Airport for wearing a pilot's uniform and using,"Police in Italy have arrested a jobless man who posed as an airline pilot, tricking his way into riding in the cockpit of at least one jet.","{'Min_10.0% Prob': 9.49609375, 'Min_20.0% Prob': 7.66796875, 'Min_30.0% Prob': 6.476345486111111, 'Min_40.0% Prob': 5.460774739583333, 'Min_50.0% Prob': 4.773893229166666}",0.5760068893432617,"{'rouge1': Score(precision=0.18518518518518517, recall=0.3125, fmeasure=0.2325581395348837), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.1875, fmeasure=0.13953488372093023)}",101,1,0.6885505204996522,Likely Contaminated,1,0.6669101811591754,Likely Contaminated,1,0.6920899150468592,Likely Contaminated
